"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PDCD2L:19:34404990:34409166",271.703194450073,1.12517475567967,0.357498615148148,3.1473541658711,0.00164755268564842,0.00577787971193098
"PDCD2L:19:34413847:34421518",124.644879627169,0.469365746221372,0.380864884800054,1.23236813093908,0.217811599982161,0.261599336135121
"PDCD2L:19:34421667:34425989",67.5720012084641,0.528288513970188,0.450374498796334,1.17299828338879,0.240796494081536,0.284617396686283
"UBA2:19:34428570:34430575",75.1652671696969,1.26183687152318,0.45287798308033,2.78626234585434,0.00533196996324348,0.0141563487050588
"UBA2:19:34431931:34433347",116.701526523875,2.33079384310773,0.402787288228053,5.78666187148406,7.17988974953461e-09,7.53813762802525e-07
"UBA2:19:34438766:34443843",341.357040476393,0.755708969138907,0.359335278735448,2.10307479910783,0.0354592314897874,0.0612496017912187
"UBA2:19:34443911:34444999",67.3099639419029,1.71567788626034,0.456827536847001,3.75563587541559,0.000172901924354125,0.00108586208536684
"UBA2:19:34445121:34450264",166.15829825394,1.71489577887616,0.41876800556798,4.09509741927449,4.21990907249116e-05,0.000389276491095542
"UBA2:19:34450364:34451980",60.8365579610642,2.05659885261878,0.432900684712429,4.75074058611147,2.02673000695772e-06,4.5205183023377e-05
"UBA2:19:34452147:34454259",110.462620651269,2.54214696002278,0.406763877922325,6.249687098588,4.11275795668075e-10,8.74199172834257e-08
"UBA2:19:34454556:34458768",329.31697969379,1.50470122398331,0.38700580133927,3.88805857373753,0.000101049244241967,0.000731010641799071
"UBA2:19:34458924:34460469",107.793807524745,0.815618809678664,0.39063814442615,2.08791389503658,0.0368056025350918,0.0630507038225532
"UBA2:19:34460566:34464025",175.50709349545,0.719792217881396,0.364396418298702,1.97529992539984,0.0482341217097154,0.0776996984271885
"UBA2:19:34464131:34466877",81.7321360693649,0.720059020175818,0.400609064886529,1.7974107010778,0.0722704431429125,0.106989121580452
"UBA2:19:34467014:34469039",404.001592849094,0.166565311540052,0.363257647870614,0.458532153463098,0.646570167641405,0.673728850569322
"WTIP:19:34490477:34493036",71.5988458213473,1.0731937950115,0.438174152461424,2.44924030544221,0.0143157901950722,0.0303590371150067
"WTIP:19:34495771:34500128",631.971150961436,1.08519560302787,0.339066641950182,3.20053779630529,0.00137171377355775,0.00503252475099048
"SCGB1B2P:19:34577732:34675629",486.984061079348,0.730147580840011,0.360653224390588,2.02451421881441,0.0429172704804751,0.0709672534034857
"ZNF302:19:34677754:34678736",231.934286422324,0.659767497265844,0.365849749951365,1.8033837589162,0.0713279664759594,0.105856999954608
