"GeneName","Treatment","Fraction","avgExon_reads","avgIntron_reads","ExonCount","IntronCount","IntronExon_Ratio"
"SEPTIN11","DMSO","Cytoplasm",290.7,19.2666666666667,10,5,0.0660495943320763
"SEPTIN11","DMSO","Nucleoplasm",113.4,7.8,10,5,0.0681818181818182
"SEPTIN11","GSK591","Chromatin",113.9,121,10,5,1.05308964316797
"SEPTIN11","GSK591","Cytoplasm",258.133333333333,22.4666666666667,10,5,0.0866992539233342
"SEPTIN11","GSK591","Nucleoplasm",128.166666666667,9.06666666666667,10,5,0.0701935483870968
"SEPTIN2","DMSO","Chromatin",1152.56140350877,207.207207207207,19,37,0.179623907818819
"SEPTIN2","DMSO","Cytoplasm",2159.70175438596,231.126126126126,19,37,0.106968083705661
"SEPTIN2","DMSO","Nucleoplasm",893.701754385965,65.8468468468468,19,37,0.0735964208453326
"SEPTIN2","GSK591","Chromatin",1055.85964912281,287.558558558559,19,37,0.272087744855461
"SEPTIN2","GSK591","Cytoplasm",2046.85964912281,196.990990990991,19,37,0.0961935995347002
"SEPTIN2","GSK591","Nucleoplasm",1039.49122807018,94.2342342342342,19,37,0.0905670626450285
"SEPTIN3","DMSO","Chromatin",34.5,25.6666666666667,2,1,0.723004694835681
"SEPTIN3","DMSO","Cytoplasm",75.8333333333333,49.3333333333333,2,1,0.642082429501085
"SEPTIN3","DMSO","Nucleoplasm",20.5,7.66666666666667,2,1,0.356589147286822
"SEPTIN3","GSK591","Chromatin",27.8333333333333,11.3333333333333,2,1,0.393063583815029
"SEPTIN3","GSK591","Cytoplasm",54,36,2,1,0.654545454545455
"SEPTIN3","GSK591","Nucleoplasm",20.3333333333333,9.33333333333333,2,1,0.4375
"SEPTIN5","DMSO","Chromatin",61.1944444444444,62.2222222222222,12,3,1.00044662795891
"SEPTIN5","DMSO","Cytoplasm",85.5277777777778,36.2222222222222,12,3,0.418619582664526
"SEPTIN5","DMSO","Nucleoplasm",27.4444444444444,10.1111111111111,12,3,0.35546875
"SEPTIN5","GSK591","Chromatin",72.1666666666667,75.2222222222222,12,3,1.02809415337889
"SEPTIN5","GSK591","Cytoplasm",84.2222222222222,34.1111111111111,12,3,0.40026075619296
"SEPTIN5","GSK591","Nucleoplasm",29.3333333333333,8.88888888888889,12,3,0.293040293040293
"SEPTIN6","DMSO","Chromatin",61.3030303030303,173.833333333333,11,4,2.79012645914397
"SEPTIN6","DMSO","Cytoplasm",114.515151515152,224.916666666667,11,4,1.94707502623295
"SEPTIN6","DMSO","Nucleoplasm",44.4848484848485,86.8333333333333,11,4,1.90906062624917
"SEPTIN6","GSK591","Chromatin",35.3333333333333,108.416666666667,11,4,2.98394495412844
"SEPTIN6","GSK591","Cytoplasm",75.9393939393939,162.916666666667,11,4,2.11746750689248
"SEPTIN6","GSK591","Nucleoplasm",41.030303030303,77.9166666666667,11,4,1.85382119682769
"SEPTIN7","DMSO","Chromatin",494.157894736842,158.925925925926,19,9,0.320960097001764
"SEPTIN7","DMSO","Cytoplasm",609.473684210526,87.1481481481482,19,9,0.142754962911873
"SEPTIN7","DMSO","Nucleoplasm",468.789473684211,45.7037037037037,19,9,0.0972854997053966
"SEPTIN7","GSK591","Chromatin",416.19298245614,181.666666666667,19,9,0.435449957947855
"SEPTIN7","GSK591","Cytoplasm",788.035087719298,96.4444444444444,19,9,0.122230869001297
"SEPTIN7","GSK591","Nucleoplasm",584.789473684211,61.5925925925926,19,9,0.105144587534525
"SEPTIN7P13","DMSO","Chromatin",127,171.888888888889,1,6,1.34288194444444
"SEPTIN7P13","DMSO","Cytoplasm",23.6666666666667,8.05555555555556,1,6,0.326576576576577
"SEPTIN7P13","DMSO","Nucleoplasm",9.33333333333333,5.38888888888889,1,6,0.521505376344086
"SEPTIN7P13","GSK591","Chromatin",140,145.333333333333,1,6,1.03073286052009
"SEPTIN7P13","GSK591","Cytoplasm",18,6,1,6,0.315789473684211
"SEPTIN7P13","GSK591","Nucleoplasm",6.66666666666667,3.88888888888889,1,6,0.507246376811594
"SEPTIN7P14","DMSO","Chromatin",19.375,107.166666666667,8,2,5.25971370143149
"SEPTIN7P14","DMSO","Cytoplasm",46.7083333333333,21.3333333333333,8,2,0.447161572052402
"SEPTIN7P14","DMSO","Nucleoplasm",10.0416666666667,8,8,2,0.724528301886793
"SEPTIN7P14","GSK591","Chromatin",19.5416666666667,170.5,8,2,8.30020283975659
"SEPTIN7P14","GSK591","Cytoplasm",41.25,45,8,2,1.06508875739645
"SEPTIN7P14","GSK591","Nucleoplasm",5.16666666666667,14.5,8,2,2.35135135135135
"SEPTIN7P2","DMSO","Chromatin",40.3636363636364,94.8,11,5,2.29186813186813
"SEPTIN7P2","DMSO","Cytoplasm",49.7878787878788,23.8,11,5,0.468615751789976
"SEPTIN7P2","DMSO","Nucleoplasm",12.3030303030303,9.66666666666667,11,5,0.726651480637813
"SEPTIN7P2","GSK591","Chromatin",39.0606060606061,88.7333333333333,11,5,2.21497730711044
"SEPTIN7P2","GSK591","Cytoplasm",48.8181818181818,26.2,11,5,0.525912408759124
"SEPTIN7P2","GSK591","Nucleoplasm",13.4242424242424,7.93333333333333,11,5,0.55
"SEPTIN8","DMSO","Chromatin",240.25641025641,275.111111111111,13,6,1.14032663761647
"SEPTIN8","DMSO","Cytoplasm",289.051282051282,202.277777777778,13,6,0.697386256482791
"SEPTIN8","DMSO","Nucleoplasm",89.1282051282051,65.1666666666667,13,6,0.723044096728307
"SEPTIN8","GSK591","Chromatin",258.948717948718,297.944444444444,13,6,1.14616623923193
"SEPTIN8","GSK591","Cytoplasm",213.128205128205,151.555555555556,13,6,0.707779507444218
"SEPTIN8","GSK591","Nucleoplasm",88.1794871794872,64.3333333333333,13,6,0.721391604370328
"SEPTIN9","DMSO","Chromatin",889.022222222222,304.240740740741,15,18,0.341834993716345
"SEPTIN9","DMSO","Cytoplasm",2043.57777777778,102.740740740741,15,18,0.0502503459919281
"SEPTIN9","DMSO","Nucleoplasm",759.533333333333,28.4814814814815,15,18,0.0374493532803491
"SEPTIN9","GSK591","Chromatin",989.822222222222,614.018518518518,15,18,0.619706042867502
"SEPTIN9","GSK591","Cytoplasm",1917.71111111111,84.3518518518518,15,18,0.043962768216318
"SEPTIN9","GSK591","Nucleoplasm",943.622222222222,37.9814814814815,15,18,0.040208117687651
"SERBP1","DMSO","Chromatin",1012.23333333333,182.166666666667,10,4,0.179787479027536
"SERBP1","DMSO","Cytoplasm",2412.83333333333,311.25,10,4,0.128944279500104
"SERBP1","DMSO","Nucleoplasm",1128.33333333333,139.416666666667,10,4,0.123450413223141
"SERBP1","GSK591","Chromatin",789.533333333333,143.5,10,4,0.181523022432113
"SERBP1","GSK591","Cytoplasm",2238.5,272.083333333333,10,4,0.1214928927588
"SERBP1","GSK591","Nucleoplasm",1156.1,146.5,10,4,0.126609627517069
"SERCA","DMSO","Chromatin",163.974358974359,194.055555555556,13,6,1.17627706973371
"SERCA","DMSO","Cytoplasm",144.435897435897,164.888888888889,13,6,1.133756464504
"SERCA","DMSO","Nucleoplasm",543.153846153846,704.833333333333,13,6,1.29528319668269
"SERCA","GSK591","Chromatin",96.5641025641026,122.555555555556,13,6,1.25615418309242
"SERCA","GSK591","Cytoplasm",110.615384615385,144.888888888889,13,6,1.29810858411823
"SERCA","GSK591","Nucleoplasm",512.615384615385,616.388888888889,13,6,1.20009818115255
"SERF1A","DMSO","Chromatin",35,30,1,1,0.833333333333333
"SERF1A","DMSO","Cytoplasm",45,1.33333333333333,1,1,0.0289855072463768
"SERF1A","DMSO","Nucleoplasm",18,0.666666666666667,1,1,0.0350877192982456
"SERF1A","GSK591","Chromatin",36,27,1,1,0.72972972972973
"SERF1A","GSK591","Cytoplasm",41.6666666666667,4,1,1,0.09375
"SERF1A","GSK591","Nucleoplasm",14,1.33333333333333,1,1,0.0888888888888889
"SERF1B","DMSO","Chromatin",35,30,1,1,0.833333333333333
"SERF1B","DMSO","Cytoplasm",45,1.33333333333333,1,1,0.0289855072463768
"SERF1B","DMSO","Nucleoplasm",18,0.666666666666667,1,1,0.0350877192982456
"SERF1B","GSK591","Chromatin",36,27,1,1,0.72972972972973
"SERF1B","GSK591","Cytoplasm",41.6666666666667,4,1,1,0.09375
"SERF1B","GSK591","Nucleoplasm",14,1.33333333333333,1,1,0.0888888888888889
"SERF2","DMSO","Chromatin",1545.26666666667,394.8,10,5,0.255324652927481
"SERF2","DMSO","Cytoplasm",7154,1031.13333333333,10,5,0.14411367342185
"SERF2","DMSO","Nucleoplasm",2492.5,416.533333333333,10,5,0.167047657242163
"SERF2","GSK591","Chromatin",1667.6,427.266666666667,10,5,0.256062966958328
"SERF2","GSK591","Cytoplasm",8482.26666666667,1285.2,10,5,0.151498243601129
"SERF2","GSK591","Nucleoplasm",2496.26666666667,407.933333333333,10,5,0.163351931445047
"SERF2-C15ORF63","DMSO","Chromatin",857.333333333333,1565.83333333333,6,2,1.82427184466019
"SERF2-C15ORF63","DMSO","Cytoplasm",3374.72222222222,6362.5,6,2,1.88478185738031
"SERF2-C15ORF63","DMSO","Nucleoplasm",1362.16666666667,2283,6,2,1.67477686758772
"SERF2-C15ORF63","GSK591","Chromatin",891,1708.5,6,2,1.91535874439462
"SERF2-C15ORF63","GSK591","Cytoplasm",3933.5,7599.83333333333,6,2,1.9315880882789
"SERF2-C15ORF63","GSK591","Nucleoplasm",1383.33333333333,2262.66666666667,6,2,1.63448109800144
"SERGEF","DMSO","Chromatin",46.6363636363636,84.1428571428571,11,7,1.76635768811341
"SERGEF","DMSO","Cytoplasm",142.363636363636,37.1428571428571,11,7,0.259081438536099
"SERGEF","DMSO","Nucleoplasm",44.0909090909091,13.6666666666667,11,7,0.303091397849462
"SERGEF","GSK591","Chromatin",63.969696969697,152.809523809524,11,7,2.35201226012793
"SERGEF","GSK591","Cytoplasm",155.272727272727,41.1904761904762,11,7,0.263580708606887
"SERGEF","GSK591","Nucleoplasm",57.0909090909091,15.3809523809524,11,7,0.26477382815411
"SERINC2","DMSO","Chromatin",54.6666666666667,65.25,10,4,1.17215568862275
"SERINC2","DMSO","Cytoplasm",105.6,16,10,4,0.150093808630394
"SERINC2","DMSO","Nucleoplasm",54.9333333333333,4,10,4,0.0715137067938021
"SERINC2","GSK591","Chromatin",64.2,149.583333333333,10,4,2.29422290388548
"SERINC2","GSK591","Cytoplasm",71.4,31.5,10,4,0.435082872928177
"SERINC2","GSK591","Nucleoplasm",49.3,11.75,10,4,0.233598409542744
"SERINC3","DMSO","Chromatin",509.666666666667,1358.5,12,2,2.66024804177546
"SERINC3","DMSO","Cytoplasm",132.916666666667,330.666666666667,12,2,2.46919726197884
"SERINC3","DMSO","Nucleoplasm",419.555555555556,1162.66666666667,12,2,2.76459709379128
"SERINC3","GSK591","Chromatin",407.388888888889,1243.33333333333,12,2,3.04448374370834
"SERINC3","GSK591","Cytoplasm",100.138888888889,286,12,2,2.82779456193353
"SERINC3","GSK591","Nucleoplasm",508.027777777778,1302.5,12,2,2.55879945429741
"SERINC5","DMSO","Chromatin",499.333333333333,379.555555555556,1,6,0.758605374194981
"SERINC5","DMSO","Cytoplasm",154.333333333333,105.111111111111,1,6,0.676680972818312
"SERINC5","DMSO","Nucleoplasm",393,265.944444444444,1,6,0.674985899605189
"SERINC5","GSK591","Chromatin",542.333333333333,427.111111111111,1,6,0.786094069529652
"SERINC5","GSK591","Cytoplasm",141.333333333333,97.0555555555556,1,6,0.681889149102264
"SERINC5","GSK591","Nucleoplasm",543,367.888888888889,1,6,0.676266339869281
"SERP1","DMSO","Chromatin",642.222222222222,54.3333333333333,3,1,0.0844705475902574
"SERP1","DMSO","Cytoplasm",2137.44444444444,3.66666666666667,3,1,0.0017146420035332
"SERP1","DMSO","Nucleoplasm",701.777777777778,7,3,1,0.00996047430830039
"SERP1","GSK591","Chromatin",563.777777777778,39.6666666666667,3,1,0.0702341137123746
"SERP1","GSK591","Cytoplasm",2193.44444444444,6.66666666666667,3,1,0.0030379746835443
"SERP1","GSK591","Nucleoplasm",750.777777777778,3.33333333333333,3,1,0.00443393437777121
"SERPINB1","DMSO","Chromatin",247.851851851852,80.1904761904762,9,7,0.322241830204325
"SERPINB1","DMSO","Cytoplasm",486.444444444444,73.8571428571429,9,7,0.151519098635579
"SERPINB1","DMSO","Nucleoplasm",215.185185185185,27.5238095238095,9,7,0.127315891235713
"SERPINB1","GSK591","Chromatin",263.925925925926,89.5238095238095,9,7,0.337920153382197
"SERPINB1","GSK591","Cytoplasm",548.962962962963,71.4285714285714,9,7,0.129878875922381
"SERPINB1","GSK591","Nucleoplasm",271.074074074074,38,9,7,0.139667846447046
"SERPINB6","DMSO","Chromatin",243.6875,435.645833333333,16,16,1.780417198808
"SERPINB6","DMSO","Cytoplasm",522.4375,192.416666666667,16,16,0.367601990049751
"SERPINB6","DMSO","Nucleoplasm",219.791666666667,65.9375,16,16,0.298641253066616
"SERPINB6","GSK591","Chromatin",223.416666666667,571.166666666667,16,16,2.54511696992202
"SERPINB6","GSK591","Cytoplasm",413.104166666667,138.3125,16,16,0.334004125371032
"SERPINB6","GSK591","Nucleoplasm",180.458333333333,67.2916666666667,16,16,0.370838117106774
"SERPINB8","DMSO","Chromatin",28.9333333333333,60.6666666666667,5,1,2.02672605790646
"SERPINB8","DMSO","Cytoplasm",56.1333333333333,100,5,1,1.75029171528588
"SERPINB8","DMSO","Nucleoplasm",23.9333333333333,35.3333333333333,5,1,1.41711229946524
"SERPINB8","GSK591","Chromatin",23.5333333333333,50.3333333333333,5,1,2.05163043478261
"SERPINB8","GSK591","Cytoplasm",49,89,5,1,1.78
"SERPINB8","GSK591","Nucleoplasm",24.9333333333333,46,5,1,1.77377892030848
"SERPINE1","DMSO","Chromatin",1517.51851851852,273,9,8,0.179780487804878
"SERPINE1","DMSO","Cytoplasm",184.148148148148,6.58333333333333,9,8,0.0355571114222845
"SERPINE1","DMSO","Nucleoplasm",1123.62962962963,8.16666666666667,9,8,0.00726164992590153
"SERPINE1","GSK591","Chromatin",1195.44444444444,187.666666666667,9,8,0.156853640416048
"SERPINE1","GSK591","Cytoplasm",144.666666666667,2.33333333333333,9,8,0.0160183066361556
"SERPINE1","GSK591","Nucleoplasm",1414.37037037037,6.375,9,8,0.00450412141829125
"SERPINE2","DMSO","Chromatin",741.416666666667,68.9166666666667,12,8,0.0928274778314064
"SERPINE2","DMSO","Cytoplasm",131.333333333333,4.83333333333333,12,8,0.0365239294710327
"SERPINE2","DMSO","Nucleoplasm",726.694444444444,13.1666666666667,12,8,0.0180936748482651
"SERPINE2","GSK591","Chromatin",588.027777777778,72.9583333333333,12,8,0.123862296628154
"SERPINE2","GSK591","Cytoplasm",99.0277777777778,5.54166666666667,12,8,0.0554012774229381
"SERPINE2","GSK591","Nucleoplasm",682.583333333333,14.7083333333333,12,8,0.0215165183469462
"SERPINH1","DMSO","Chromatin",1008.5,56.9333333333333,6,5,0.056397556546145
"SERPINH1","DMSO","Cytoplasm",176.055555555556,8,6,5,0.0451835582052087
"SERPINH1","DMSO","Nucleoplasm",1005.44444444444,6.93333333333333,6,5,0.00688893795539854
"SERPINH1","GSK591","Chromatin",1094.27777777778,63.4666666666667,6,5,0.0579457266041085
"SERPINH1","GSK591","Cytoplasm",180.388888888889,6.4,6,5,0.0352833078101072
"SERPINH1","GSK591","Nucleoplasm",1342.72222222222,10.3333333333333,6,5,0.00769008144871212
"SERPINI1","DMSO","Chromatin",39.8,48.1666666666667,10,2,1.18055555555556
"SERPINI1","DMSO","Cytoplasm",5.46666666666667,0.666666666666667,10,2,0.103092783505155
"SERPINI1","DMSO","Nucleoplasm",43.7666666666667,3.5,10,2,0.0781831720029784
"SERPINI1","GSK591","Chromatin",82.7666666666667,58.6666666666667,10,2,0.700358137684043
"SERPINI1","GSK591","Cytoplasm",10.7666666666667,0.666666666666667,10,2,0.056657223796034
"SERPINI1","GSK591","Nucleoplasm",114.633333333333,5,10,2,0.0432401268377054
"SERTAD1","DMSO","Chromatin",194.5,57,2,1,0.29156010230179
"SERTAD1","DMSO","Cytoplasm",610.666666666667,4.33333333333333,2,1,0.00708446866485014
"SERTAD1","DMSO","Nucleoplasm",229.166666666667,1.66666666666667,2,1,0.00724112961622013
"SERTAD1","GSK591","Chromatin",187.666666666667,41,2,1,0.217314487632509
"SERTAD1","GSK591","Cytoplasm",590,4,2,1,0.00676818950930626
"SERTAD1","GSK591","Nucleoplasm",244.333333333333,2,2,1,0.00815217391304348
"SERTAD2","DMSO","Chromatin",558.333333333333,46.6666666666667,1,1,0.0834326579261025
"SERTAD2","DMSO","Cytoplasm",1094.33333333333,1,1,1,0.000912964090079124
"SERTAD2","DMSO","Nucleoplasm",348.333333333333,3.33333333333333,1,1,0.00954198473282443
"SERTAD2","GSK591","Chromatin",494,47.3333333333333,1,1,0.0956228956228956
"SERTAD2","GSK591","Cytoplasm",1045,0.666666666666667,1,1,0.000637348629700446
"SERTAD2","GSK591","Nucleoplasm",435,1.33333333333333,1,1,0.00305810397553517
"SERTAD3","DMSO","Chromatin",472.5,164.666666666667,4,2,0.347764871524111
"SERTAD3","DMSO","Cytoplasm",949.416666666667,42.5,4,2,0.0447172292854011
"SERTAD3","DMSO","Nucleoplasm",408,26.8333333333333,4,2,0.0656071719641402
"SERTAD3","GSK591","Chromatin",498.583333333333,173.666666666667,4,2,0.347623019182652
"SERTAD3","GSK591","Cytoplasm",975.916666666667,58.1666666666667,4,2,0.0595410731041542
"SERTAD3","GSK591","Nucleoplasm",418.25,32.8333333333333,4,2,0.0783144504074737
"SERTAD4","DMSO","Chromatin",13.3333333333333,13.3333333333333,1,1,0.930232558139535
"SERTAD4","DMSO","Cytoplasm",44,42.3333333333333,1,1,0.940740740740741
"SERTAD4","DMSO","Nucleoplasm",9,8,1,1,0.8
